@relation average_ratings_extended

@attribute movieId numeric
@attribute rating numeric
@attribute 'Average Rating' numeric
@attribute genre {Action,Drama,Thriller,Horror,Comedy,Romance,Sci-Fi}
@attribute budget {'$40 million','$20 million','$10 million','$30 million','$50 million'}
@attribute language {French,English,German,Spanish,Japanese}
@attribute Director {'Martin Scorsese','James Cameron','Quentin Tarantino','Christopher Nolan','Steven Spielberg'}

@data
1507,3,3,Comedy,'$50 million',English,'Steven Spielberg'
1508,3.333333,3.5,Sci-Fi,'$10 million',German,'Martin Scorsese'
1513,3.255556,3.5,Thriller,'$30 million',Spanish,'Christopher Nolan'
1515,2.95,3,Action,'$10 million',Japanese,'Martin Scorsese'
1516,4,4,Drama,'$10 million',German,'Quentin Tarantino'
1517,3.378505,3.5,Romance,'$20 million',French,'Steven Spielberg'
1518,3.230769,3.5,Drama,'$10 million',French,'Quentin Tarantino'
1523,4,4,Sci-Fi,'$40 million',English,'Martin Scorsese'
1525,1.5,1.5,Sci-Fi,'$10 million',Japanese,'Christopher Nolan'
1526,2.166667,2,Sci-Fi,'$50 million',French,'Christopher Nolan'
1527,3.677966,4,Thriller,'$10 million',Spanish,'Martin Scorsese'
1529,3.833333,4,Action,'$10 million',French,'Christopher Nolan'
1531,5,5,Drama,'$40 million',German,'Quentin Tarantino'
1532,2.5,2.5,Drama,'$40 million',Japanese,'Quentin Tarantino'
1535,3.8,4,Comedy,'$10 million',Spanish,'Martin Scorsese'
1537,3.972222,4,Horror,'$20 million',French,'Christopher Nolan'
1539,1,1,Comedy,'$10 million',Japanese,'Christopher Nolan'
1541,2.875,3,Romance,'$10 million',Spanish,'Christopher Nolan'
1542,3.8,4,Horror,'$10 million',French,'Christopher Nolan'
1543,5,5,Comedy,'$30 million',Japanese,'Quentin Tarantino'
1544,2.88806,3,Drama,'$10 million',Spanish,'James Cameron'
1545,4.25,4.5,Sci-Fi,'$30 million',English,'Christopher Nolan'
1546,2.5,2.5,Comedy,'$50 million',Japanese,'Christopher Nolan'
1549,2,2,Sci-Fi,'$40 million',German,'Steven Spielberg'
1550,3,3,Action,'$20 million',English,'James Cameron'
1552,3.262712,3.5,Comedy,'$40 million',Spanish,'Steven Spielberg'
1554,3.333333,3.5,Action,'$10 million',French,'Quentin Tarantino'
1555,4,4,Action,'$10 million',Spanish,'Martin Scorsese'
1556,1.652174,1.5,Thriller,'$30 million',French,'Martin Scorsese'
1562,2.148936,2,Drama,'$40 million',German,'Martin Scorsese'
1563,5,5,Drama,'$10 million',Japanese,'Quentin Tarantino'
1564,4.5,4.5,Thriller,'$50 million',German,'Steven Spielberg'
1566,3.5,3.5,Romance,'$20 million',Japanese,'Martin Scorsese'
1569,3.298077,3.5,Horror,'$30 million',Japanese,'Christopher Nolan'
1570,2.5,2.5,Action,'$50 million',English,'James Cameron'
1571,1,1,Horror,'$40 million',Spanish,'Quentin Tarantino'
1572,4.166667,4.5,Sci-Fi,'$10 million',French,'Martin Scorsese'
1573,3.451807,3.5,Sci-Fi,'$30 million',Japanese,'Quentin Tarantino'
1575,5,5,Drama,'$20 million',French,'Christopher Nolan'
1580,3.663158,4,Drama,'$40 million',German,'Christopher Nolan'
1581,2,2,Drama,'$30 million',Spanish,'Quentin Tarantino'
1582,3.5,3.5,Thriller,'$30 million',Spanish,'Martin Scorsese'
1583,1.5,1.5,Thriller,'$30 million',Spanish,'Steven Spielberg'
1584,3.728261,4,Sci-Fi,'$10 million',English,'Christopher Nolan'
1586,2.759259,3,Sci-Fi,'$10 million',Spanish,'Martin Scorsese'
1587,3.333333,3.5,Sci-Fi,'$20 million',English,'Steven Spielberg'
1588,3.088235,3,Horror,'$40 million',Japanese,'Martin Scorsese'
1589,3.394737,3.5,Drama,'$50 million',German,'Martin Scorsese'
1590,2.956522,3,Action,'$30 million',German,'James Cameron'
1591,2.7,2.5,Comedy,'$10 million',English,'Steven Spielberg'
1592,2.785714,3,Drama,'$40 million',Japanese,'Martin Scorsese'
1593,2.785714,3,Thriller,'$20 million',German,'Steven Spielberg'
1594,3.428571,3.5,Thriller,'$20 million',German,'James Cameron'
1595,1.833333,1.5,Drama,'$40 million',Spanish,'Martin Scorsese'
1596,2.333333,2.5,Horror,'$50 million',German,'Martin Scorsese'
1597,3.352273,3.5,Drama,'$10 million',Japanese,'Martin Scorsese'
1598,3.75,4,Drama,'$50 million',Japanese,'Quentin Tarantino'
1599,1.75,1.5,Action,'$50 million',French,'Martin Scorsese'
1600,2.125,2,Sci-Fi,'$10 million',French,'Quentin Tarantino'
1601,3.5,3.5,Horror,'$30 million',Spanish,'Christopher Nolan'
1602,1,1,Drama,'$10 million',English,'Quentin Tarantino'
1603,2.4,2.5,Action,'$30 million',Spanish,'Christopher Nolan'
1604,3,3,Comedy,'$20 million',English,'Steven Spielberg'
1605,2.8,3,Horror,'$10 million',English,'Christopher Nolan'
1606,2.25,2,Thriller,'$50 million',German,'James Cameron'
1608,3.264286,3.5,Comedy,'$50 million',German,'James Cameron'
1609,3,3,Horror,'$20 million',French,'James Cameron'
1610,3.896907,4,Action,'$20 million',Japanese,'Quentin Tarantino'
1611,4.083333,4,Horror,'$30 million',French,'Christopher Nolan'
1612,3,3,Thriller,'$10 million',Japanese,'Quentin Tarantino'
1613,3,3,Action,'$30 million',French,'Christopher Nolan'
1614,3.36,3.5,Romance,'$40 million',German,'James Cameron'
1615,3.65,3.5,Drama,'$30 million',English,'James Cameron'
1616,3.535714,3.5,Sci-Fi,'$10 million',English,'Christopher Nolan'
1617,4.12,4.5,Action,'$40 million',Japanese,'Christopher Nolan'
1619,3.447368,3.5,Drama,'$40 million',Spanish,'Quentin Tarantino'
1620,3.375,3.5,Drama,'$10 million',Japanese,'Christopher Nolan'
1621,3,3,Comedy,'$40 million',French,'Quentin Tarantino'
1623,2.3,2,Thriller,'$50 million',English,'Martin Scorsese'
1624,4,4,Romance,'$20 million',German,'James Cameron'
1625,3.921053,4,Romance,'$50 million',Japanese,'James Cameron'
1626,1.666667,1.5,Action,'$10 million',Japanese,'Quentin Tarantino'
1627,2.863636,3,Action,'$30 million',English,'Quentin Tarantino'
1629,3.4,3.5,Drama,'$10 million',French,'Quentin Tarantino'
1631,3.5,3.5,Sci-Fi,'$30 million',German,'James Cameron'
1632,2.5,2.5,Sci-Fi,'$20 million',Spanish,'James Cameron'
1633,3.375,3.5,Drama,'$10 million',German,'Steven Spielberg'
1635,3.823529,4,Horror,'$20 million',English,'Steven Spielberg'
1636,1,1,Horror,'$30 million',English,'Quentin Tarantino'
1639,3.569231,3.5,Comedy,'$10 million',English,'Quentin Tarantino'
1640,1,1,Action,'$20 million',Japanese,'James Cameron'
1641,3.773438,4,Thriller,'$10 million',Japanese,'Steven Spielberg'
1642,2.375,2.5,Romance,'$10 million',French,'James Cameron'
1643,4.05,4,Drama,'$40 million',German,'Quentin Tarantino'
1644,2.516667,2.5,Thriller,'$30 million',Japanese,'James Cameron'
1645,3.458333,3.5,Sci-Fi,'$50 million',Japanese,'Steven Spielberg'
1646,2.571429,2.5,Thriller,'$40 million',French,'Steven Spielberg'
1647,2.666667,2.5,Drama,'$50 million',Spanish,'James Cameron'
1648,3.166667,3,Comedy,'$30 million',German,'Martin Scorsese'
1649,3.833333,4,Horror,'$20 million',French,'Quentin Tarantino'
1652,4,4,Romance,'$30 million',German,'James Cameron'
1653,3.678571,4,Comedy,'$20 million',French,'Christopher Nolan'
1654,3.5,3.5,Horror,'$30 million',French,'Martin Scorsese'
1655,3.5,3.5,Romance,'$40 million',German,'James Cameron'
1657,3,3,Thriller,'$40 million',Japanese,'Christopher Nolan'
1658,3.375,3.5,Thriller,'$10 million',Spanish,'James Cameron'
1660,3,3,Thriller,'$20 million',Spanish,'Martin Scorsese'
1661,3.125,3,Horror,'$50 million',French,'Steven Spielberg'
1663,3.7,4,Comedy,'$10 million',Japanese,'Martin Scorsese'
1665,3.25,3.5,Thriller,'$50 million',French,'Christopher Nolan'
1667,2.75,2.5,Action,'$10 million',German,'James Cameron'
1668,1.833333,1.5,Thriller,'$30 million',Japanese,'James Cameron'
1669,4,4,Drama,'$30 million',Spanish,'James Cameron'
1670,3.8,4,Thriller,'$20 million',Japanese,'Christopher Nolan'
1671,3.5,3.5,Romance,'$20 million',French,'Christopher Nolan'
1672,3.666667,4,Action,'$20 million',Japanese,'Christopher Nolan'
1673,3.919355,4,Drama,'$20 million',Japanese,'James Cameron'
1674,4.044643,4,Comedy,'$10 million',German,'Christopher Nolan'
1676,3.097222,3,Romance,'$50 million',French,'Christopher Nolan'
1678,3.738095,4,Romance,'$30 million',Spanish,'Quentin Tarantino'
1680,3.692308,4,Drama,'$30 million',Japanese,'Christopher Nolan'
1681,1.888889,2,Comedy,'$10 million',French,'Christopher Nolan'
1682,3.886861,4,Action,'$50 million',French,'James Cameron'
1683,3.75,4,Comedy,'$10 million',German,'Christopher Nolan'
1684,3.4,3.5,Romance,'$30 million',Japanese,'Christopher Nolan'
1686,3.6,3.5,Drama,'$50 million',Spanish,'Christopher Nolan'
1687,2.952381,3,Sci-Fi,'$50 million',French,'Steven Spielberg'
1688,3.681818,4,Romance,'$30 million',Japanese,'James Cameron'
1689,3.291667,3.5,Horror,'$20 million',German,'Christopher Nolan'
1690,3.033333,3,Sci-Fi,'$20 million',Spanish,'Steven Spielberg'
1692,5,5,Horror,'$30 million',German,'Steven Spielberg'
1693,3.66,4,Romance,'$50 million',Japanese,'Steven Spielberg'
1694,3.8125,4,Comedy,'$10 million',Spanish,'Christopher Nolan'
1696,2,2,Thriller,'$30 million',French,'Christopher Nolan'
1699,3.666667,4,Action,'$20 million',Japanese,'Quentin Tarantino'
1701,3.5,3.5,Comedy,'$10 million',English,'Martin Scorsese'
1702,2.90625,3,Comedy,'$40 million',German,'James Cameron'
1703,2.6,2.5,Sci-Fi,'$10 million',Spanish,'James Cameron'
1704,4.140127,4.5,Romance,'$30 million',English,'Quentin Tarantino'
1707,2.222222,2,Action,'$40 million',Japanese,'Steven Spielberg'
1711,3.375,3.5,Romance,'$50 million',French,'Quentin Tarantino'
1713,2.5,2.5,Sci-Fi,'$10 million',Japanese,'Martin Scorsese'
1715,3,3,Drama,'$30 million',German,'Martin Scorsese'
1717,3,3,Horror,'$20 million',French,'Quentin Tarantino'
1719,4.195652,4.5,Drama,'$30 million',Japanese,'Martin Scorsese'
1721,3.332317,3.5,Drama,'$10 million',German,'Martin Scorsese'
1722,3.285714,3.5,Sci-Fi,'$20 million',German,'Steven Spielberg'
1726,1.928571,2,Horror,'$20 million',Japanese,'James Cameron'
1727,3,3,Action,'$30 million',German,'Quentin Tarantino'
1728,4,4,Drama,'$30 million',Spanish,'Martin Scorsese'
1729,3.692982,4,Sci-Fi,'$10 million',Japanese,'Martin Scorsese'
1730,3.9,4,Horror,'$50 million',Japanese,'Christopher Nolan'
1731,1,1,Sci-Fi,'$40 million',German,'Christopher Nolan'
1732,3.995833,4,Horror,'$40 million',Japanese,'Christopher Nolan'
1733,2,2,Horror,'$10 million',Spanish,'Steven Spielberg'
1734,3.846154,4,Sci-Fi,'$20 million',English,'Martin Scorsese'
1735,2.933333,3,Horror,'$30 million',English,'James Cameron'
1739,0.75,0.5,Thriller,'$10 million',English,'Quentin Tarantino'
1744,2.5,2.5,Comedy,'$30 million',Japanese,'Christopher Nolan'
1746,2.5,2.5,Thriller,'$10 million',Spanish,'Christopher Nolan'
1747,3.457627,3.5,Action,'$20 million',Spanish,'Christopher Nolan'
1748,3.676471,4,Comedy,'$10 million',French,'Steven Spielberg'
1750,2,2,Drama,'$20 million',Spanish,'Quentin Tarantino'
1752,2.928571,3,Thriller,'$20 million',French,'Quentin Tarantino'
1753,3,3,Drama,'$10 million',Spanish,'Steven Spielberg'
1754,3.807692,4,Thriller,'$50 million',French,'Steven Spielberg'
1755,3,3,Romance,'$30 million',Spanish,'Martin Scorsese'
1756,3.5,3.5,Thriller,'$40 million',English,'Steven Spielberg'
1757,3.5,3.5,Action,'$40 million',French,'James Cameron'
1759,4.5,4.5,Thriller,'$40 million',French,'Steven Spielberg'
1760,1.807692,1.5,Horror,'$40 million',Spanish,'Steven Spielberg'
1762,3.125,3,Action,'$20 million',Japanese,'Steven Spielberg'
1767,3,3,Horror,'$10 million',Japanese,'James Cameron'
1769,2.611111,2.5,Horror,'$20 million',German,'Steven Spielberg'
1771,5,5,Sci-Fi,'$40 million',Spanish,'Christopher Nolan'
1772,3.133333,3,Thriller,'$20 million',Spanish,'Steven Spielberg'
1777,3.235714,3.5,Sci-Fi,'$30 million',Spanish,'Martin Scorsese'
1779,2.736842,2.5,Romance,'$40 million',French,'Christopher Nolan'
1783,2.666667,2.5,Horror,'$20 million',German,'James Cameron'
1784,3.722222,4,Romance,'$10 million',English,'Quentin Tarantino'
1785,3.8,4,Drama,'$50 million',Japanese,'Quentin Tarantino'
1788,4.25,4.5,Romance,'$20 million',English,'Quentin Tarantino'
1791,3.25,3.5,Sci-Fi,'$50 million',French,'Quentin Tarantino'
1792,3.363636,3.5,Drama,'$30 million',German,'Christopher Nolan'
1794,3.75,4,Thriller,'$10 million',English,'Martin Scorsese'
1795,4,4,Comedy,'$20 million',Japanese,'Martin Scorsese'
1796,2,2,Comedy,'$50 million',English,'Martin Scorsese'
1797,3.833333,4,Drama,'$20 million',French,'Quentin Tarantino'
1798,2.333333,2.5,Thriller,'$30 million',Spanish,'Martin Scorsese'
1799,3.555556,3.5,Horror,'$10 million',Spanish,'Christopher Nolan'
1801,2.818182,3,Horror,'$50 million',Spanish,'Martin Scorsese'
1804,3,3,Comedy,'$20 million',German,'James Cameron'
1805,3.230769,3.5,Comedy,'$10 million',Japanese,'Steven Spielberg'
1806,1.5,1.5,Horror,'$20 million',Japanese,'Martin Scorsese'
1807,2.25,2,Romance,'$30 million',German,'Christopher Nolan'
1809,4,4,Sci-Fi,'$50 million',German,'Martin Scorsese'
1810,3.533333,3.5,Comedy,'$30 million',German,'Quentin Tarantino'
1812,3,3,Thriller,'$20 million',English,'Christopher Nolan'
1816,2.5,2.5,Action,'$40 million',Spanish,'Steven Spielberg'
1819,5,5,Comedy,'$20 million',French,'James Cameron'
1821,3.111111,3,Drama,'$30 million',Spanish,'Christopher Nolan'
1822,3,3,Thriller,'$40 million',Spanish,'James Cameron'
1824,3,3,Thriller,'$40 million',German,'Quentin Tarantino'
1826,0.75,0.5,Comedy,'$50 million',French,'Steven Spielberg'
1827,4,4,Action,'$20 million',Spanish,'James Cameron'
1831,2.134615,2,Drama,'$20 million',French,'Quentin Tarantino'
1833,2.727273,2.5,Thriller,'$50 million',Japanese,'Christopher Nolan'
1834,3.913043,4,Sci-Fi,'$10 million',French,'Martin Scorsese'
1835,3.391304,3.5,Sci-Fi,'$10 million',Spanish,'Quentin Tarantino'
1836,2.888889,3,Drama,'$10 million',Japanese,'Quentin Tarantino'
1837,2,2,Comedy,'$50 million',German,'James Cameron'
1839,2.25,2,Romance,'$50 million',Spanish,'Martin Scorsese'
1840,2.875,3,Drama,'$40 million',French,'Christopher Nolan'
1841,3.25,3.5,Thriller,'$10 million',French,'Steven Spielberg'
1844,4,4,Romance,'$40 million',Japanese,'Christopher Nolan'
1845,4.125,4.5,Drama,'$30 million',Japanese,'Martin Scorsese'
1846,4.5,4.5,Drama,'$50 million',Spanish,'Steven Spielberg'
1848,2.7,2.5,Romance,'$30 million',Spanish,'Steven Spielberg'
1852,3,3,Horror,'$30 million',German,'Quentin Tarantino'
1854,4,4,Action,'$20 million',German,'Quentin Tarantino'
1855,2.4,2.5,Comedy,'$50 million',French,'Christopher Nolan'
1856,3.3125,3.5,Horror,'$50 million',Spanish,'Christopher Nolan'
1858,3.416667,3.5,Romance,'$10 million',English,'Martin Scorsese'
1859,5,5,Comedy,'$30 million',French,'Quentin Tarantino'
1860,4.666667,5,Thriller,'$20 million',Japanese,'Christopher Nolan'
1861,2,2,Romance,'$10 million',Japanese,'James Cameron'
1862,2.3125,2.5,Comedy,'$50 million',Spanish,'Martin Scorsese'
1863,2.214286,2,Thriller,'$30 million',English,'Quentin Tarantino'
1864,3,3,Action,'$30 million',Japanese,'James Cameron'
1865,3.166667,3,Thriller,'$40 million',French,'Christopher Nolan'
1866,3.6,3.5,Comedy,'$30 million',French,'Christopher Nolan'
1870,4,4,Horror,'$10 million',English,'James Cameron'
1873,3.653846,4,Drama,'$50 million',French,'Steven Spielberg'
1874,3,3,Sci-Fi,'$40 million',German,'Martin Scorsese'
1875,3,3,Sci-Fi,'$50 million',English,'Steven Spielberg'
1876,3.145833,3,Comedy,'$20 million',English,'Christopher Nolan'
1878,3,3,Sci-Fi,'$10 million',French,'Steven Spielberg'
1880,4,4,Action,'$40 million',Spanish,'Steven Spielberg'
1881,4,4,Thriller,'$30 million',English,'James Cameron'
1882,2.178571,2,Thriller,'$40 million',Spanish,'Quentin Tarantino'
1883,3.290323,3.5,Horror,'$30 million',Japanese,'Martin Scorsese'
1884,3.625,3.5,Drama,'$30 million',English,'Quentin Tarantino'
1885,3.666667,4,Thriller,'$20 million',Spanish,'James Cameron'
1886,1.5,1.5,Romance,'$20 million',Japanese,'James Cameron'
1887,2.666667,2.5,Comedy,'$20 million',German,'Christopher Nolan'
1888,2.933333,3,Comedy,'$50 million',Spanish,'James Cameron'
1889,3,3,Horror,'$10 million',Spanish,'Steven Spielberg'
1891,2,2,Romance,'$20 million',German,'Steven Spielberg'
1892,3.26087,3.5,Thriller,'$20 million',German,'James Cameron'
1894,2.913043,3,Drama,'$30 million',French,'James Cameron'
1895,3.071429,3,Drama,'$40 million',German,'Steven Spielberg'
1896,3,3,Romance,'$40 million',German,'Quentin Tarantino'
1897,3.214286,3.5,Thriller,'$40 million',Spanish,'Christopher Nolan'
1900,3.7,4,Comedy,'$40 million',Japanese,'Quentin Tarantino'
1901,3,3,Romance,'$20 million',English,'Steven Spielberg'
1902,1,1,Thriller,'$10 million',French,'Steven Spielberg'
1903,4.5,4.5,Romance,'$50 million',German,'James Cameron'
1904,3.875,4,Romance,'$50 million',Japanese,'James Cameron'
1907,3.607143,3.5,Sci-Fi,'$40 million',English,'Christopher Nolan'
1909,3.223404,3.5,Thriller,'$30 million',Spanish,'Christopher Nolan'
1910,4,4,Romance,'$40 million',French,'Martin Scorsese'
1911,2.759259,3,Romance,'$20 million',English,'Christopher Nolan'
1912,3.758621,4,Sci-Fi,'$20 million',French,'Quentin Tarantino'
1913,3.785714,4,Sci-Fi,'$30 million',English,'Steven Spielberg'
1914,3.653846,4,Comedy,'$20 million',English,'Steven Spielberg'
1916,3.678571,4,Sci-Fi,'$20 million',German,'Quentin Tarantino'
1917,3.044248,3,Drama,'$40 million',English,'Steven Spielberg'
1918,3.059524,3,Thriller,'$30 million',Japanese,'James Cameron'
1919,4,4,Drama,'$50 million',English,'Christopher Nolan'
1920,2.764706,3,Thriller,'$50 million',Spanish,'Quentin Tarantino'
1921,3.7375,4,Action,'$20 million',Spanish,'Steven Spielberg'
1922,3.666667,4,Comedy,'$40 million',Spanish,'James Cameron'
1923,3.552846,3.5,Action,'$20 million',Spanish,'Martin Scorsese'
1924,3.555556,3.5,Sci-Fi,'$10 million',French,'Christopher Nolan'
1925,4.25,4.5,Thriller,'$50 million',French,'Steven Spielberg'
1926,2,2,Action,'$30 million',English,'Steven Spielberg'
1927,4.285714,4.5,Action,'$30 million',German,'Christopher Nolan'
1928,3,3,Thriller,'$20 million',French,'Christopher Nolan'
1929,2.857143,3,Drama,'$30 million',German,'Quentin Tarantino'
1931,4.25,4.5,Thriller,'$20 million',Japanese,'Christopher Nolan'
1932,2.75,2.5,Romance,'$30 million',English,'Quentin Tarantino'
1933,5,5,Thriller,'$30 million',English,'Quentin Tarantino'
1934,4.166667,4.5,Thriller,'$50 million',German,'Steven Spielberg'
1935,3.875,4,Action,'$20 million',Spanish,'Steven Spielberg'
1936,4,4,Drama,'$30 million',Japanese,'Steven Spielberg'
1937,3.5,3.5,Sci-Fi,'$30 million',Japanese,'Quentin Tarantino'
1938,4,4,Action,'$40 million',Japanese,'Quentin Tarantino'
1939,4.636364,5,Action,'$50 million',Japanese,'Steven Spielberg'
1940,4.071429,4,Horror,'$30 million',French,'James Cameron'
1941,4.416667,4.5,Sci-Fi,'$20 million',French,'Christopher Nolan'
1942,4.333333,4.5,Horror,'$30 million',English,'Quentin Tarantino'
1943,3.333333,3.5,Comedy,'$40 million',English,'Quentin Tarantino'
1944,3.925,4,Action,'$20 million',English,'Quentin Tarantino'
1945,4.448276,4.5,Thriller,'$50 million',French,'Christopher Nolan'
1946,4.208333,4.5,Action,'$50 million',Spanish,'Steven Spielberg'
1947,3.988889,4,Thriller,'$10 million',Japanese,'Martin Scorsese'
1948,4.458333,4.5,Action,'$50 million',German,'Martin Scorsese'
1949,3.6,3.5,Action,'$50 million',Japanese,'Martin Scorsese'
1950,3.909091,4,Thriller,'$10 million',Japanese,'Quentin Tarantino'
1951,3.571429,3.5,Sci-Fi,'$50 million',English,'James Cameron'
1952,4.064103,4,Comedy,'$40 million',Japanese,'Quentin Tarantino'
1953,4.021739,4,Romance,'$10 million',German,'Steven Spielberg'
1954,3.789855,4,Sci-Fi,'$40 million',Spanish,'Quentin Tarantino'
1955,3.83871,4,Romance,'$50 million',Japanese,'Quentin Tarantino'
1956,3.887097,4,Horror,'$10 million',Japanese,'Quentin Tarantino'
1957,3.940476,4,Comedy,'$50 million',Spanish,'Quentin Tarantino'
1958,3.867647,4,Action,'$10 million',French,'Martin Scorsese'
1959,3.8,4,Romance,'$30 million',German,'Quentin Tarantino'
1960,4.032258,4,Comedy,'$40 million',German,'Steven Spielberg'
1961,3.966387,4,Action,'$10 million',English,'Martin Scorsese'
1962,3.625,3.5,Drama,'$30 million',Japanese,'Martin Scorsese'
1963,4.15,4.5,Horror,'$10 million',Japanese,'James Cameron'
1964,3.9,4,Comedy,'$50 million',English,'Steven Spielberg'
1965,3.6875,4,Action,'$40 million',German,'Steven Spielberg'
1966,3.583333,3.5,Comedy,'$10 million',Spanish,'Christopher Nolan'
1967,3.625,3.5,Comedy,'$40 million',French,'Quentin Tarantino'
1968,3.982906,4,Drama,'$50 million',Spanish,'Martin Scorsese'
1969,2.6875,2.5,Action,'$30 million',English,'Quentin Tarantino'
1970,2.6,2.5,Thriller,'$10 million',Japanese,'Quentin Tarantino'
1971,2.666667,2.5,Sci-Fi,'$10 million',Spanish,'Christopher Nolan'
1972,2.6,2.5,Romance,'$40 million',German,'Martin Scorsese'
1973,2.333333,2.5,Comedy,'$30 million',Japanese,'Steven Spielberg'
1974,3.088235,3,Action,'$20 million',Japanese,'Christopher Nolan'
1975,1.944444,2,Action,'$20 million',German,'Martin Scorsese'
1976,2.166667,2,Drama,'$30 million',Japanese,'Steven Spielberg'
1977,1.666667,1.5,Comedy,'$30 million',Japanese,'James Cameron'
1978,2.5,2.5,Action,'$10 million',Japanese,'Quentin Tarantino'
1979,2.25,2,Romance,'$10 million',English,'Steven Spielberg'
